UF,Municipio,Profissao,Quantidade,PctFeminino,MediaIdade,MediaRendTotal,MediaRendTrib,MediaPatrimonio
ES,VARGEM ALTA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",83,0.0963855421686747,46.795180722891565,98096.55072289158,73001.62602409639,46539.59506024096
ES,VARGEM ALTA,Odontólogo,12,0.75,37,105935.37416666665,88846.62333333334,299207.82
ES,VARGEM ALTA,Outras ocupações não especificadas anteriormente,655,0.28091603053435116,42.69618320610687,137922.63361832057,46668.97937404581,220196.27948091604
ES,VARGEM ALTA,Outros técnicos de nível médio,26,0.5,37.07692307692308,59436.191538461535,49905.01153846154,25231.974615384614
ES,VARGEM ALTA,Outros trabalhadores de serviços diversos,59,0.22033898305084745,43.186440677966104,54496.088305084755,45631.02610169492,70802.82084745764
ES,VARGEM ALTA,"Pedagogo, orientador educacional",30,0.9333333333333333,46.56666666666667,85950.47933333334,72188.76833333333,65883.57266666666
ES,VARGEM ALTA,Policial Militar,18,0.1111111111111111,34.55555555555556,111741.66055555556,91155.30111111113,94034.67
ES,VARGEM ALTA,Produtor na exploração agropecuária,77,0.12987012987012986,53.33766233766234,214278.42974025974,48909.512337662345,711595.1599999998
ES,VARGEM ALTA,Professor do ensino fundamental,135,0.8666666666666667,44.385185185185186,83796.8451111111,69487.96237037037,64531.983777777765
ES,VARGEM ALTA,Professor do ensino médio,44,0.6590909090909091,39.02272727272727,98223.7693181818,77617.96750000001,158424.31204545454
ES,VARGEM ALTA,Professor na educação infantil,54,0.9629629629629629,44.425925925925924,70150.00611111111,60096.8524074074,45902.085370370376
ES,VARGEM ALTA,"Servidor das carreiras do  Poder Judiciário, Oficial de Justiça, Auxiliar, Assistente e Analista Judiciário",10,0.7,48,499212.871,203037.3,299046.592
ES,VARGEM ALTA,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",35,0.6,48.17142857142857,189616.9562857143,70477.11971428571,158489.70028571427
ES,VARGEM ALTA,Técnico da ciência da saúde humana,27,0.8148148148148148,38.407407407407405,53850.36851851852,47263.53962962963,20682.46555555556
ES,VARGEM ALTA,Trabalhador da indústria extrativa e da construção civil,144,0.05555555555555555,42.99305555555556,58047.69,47010.941041666665,53220.57527777778
ES,VARGEM ALTA,Trabalhador da transformação de metais e compósitos,16,0,43.5,56921.71062500001,52210.320625,39396.986249999994
ES,VARGEM ALTA,Trabalhador das indústrias de madeira e do mobiliário,34,0,42.970588235294116,53487.54264705882,46865.26529411765,51177.1044117647
ES,VARGEM ALTA,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",26,0.7307692307692307,44.26923076923077,63861.00961538461,47882.815384615395,137181.31692307693
ES,VARGEM ALTA,Trabalhador de reparação e manutenção,36,0,41.69444444444444,57588.369999999995,46436.832777777774,37071.35138888889
ES,VARGEM ALTA,Trabalhador dos serviços de proteção e segurança (exceto militar),18,0.2777777777777778,41.27777777777778,94200.50166666668,61203.58388888889,26592.874444444446
ES,VARGEM ALTA,Trabalhador dos serviços de saúde,37,0.8918918918918919,44.189189189189186,59705.65486486485,48973.85297297298,19865.463243243248
ES,VARGEM ALTA,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",32,0.375,37.65625,45909.244687499995,35677.6340625,81231.4621875
ES,VENDA NOVA DO IMIGRANTE,,533,0.5403377110694184,61.78048780487805,171280.8089305816,59907.88048780487,415162.09307692305
ES,VENDA NOVA DO IMIGRANTE,Advogado,41,0.6341463414634146,41.5609756097561,160680.13414634147,88574.90756097561,519492.16975609766
ES,VENDA NOVA DO IMIGRANTE,Agrônomo e afins,35,0.2857142857142857,45.17142857142857,208925.97599999997,127961.59771428572,567144.338
ES,VENDA NOVA DO IMIGRANTE,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",35,0.08571428571428572,33.457142857142856,153403.13657142856,87975.44628571431,150618.83714285714
ES,VENDA NOVA DO IMIGRANTE,Assistente social e economista doméstico,16,0.875,42.375,105189.13187499999,88200.70625000002,98353.484375
ES,VENDA NOVA DO IMIGRANTE,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",237,0.6244725738396625,39.36708860759494,115451.91008438816,76386.36388185655,215133.17354430378
ES,VENDA NOVA DO IMIGRANTE,Bombeiro Militar,10,0,38.7,152574.973,123813.78,67129.524
ES,VENDA NOVA DO IMIGRANTE,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",30,0.26666666666666666,43.666666666666664,223405.80066666662,192467.74566666668,214717.573
ES,VENDA NOVA DO IMIGRANTE,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",10,0.4,50.9,107449.36499999999,74349.747,185759.531
ES,VENDA NOVA DO IMIGRANTE,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",561,0.33689839572192515,47.53119429590018,307639.1026024955,52414.51891265598,1384030.361158645
ES,VENDA NOVA DO IMIGRANTE,"Economista, administrador, contador, auditor e afins",80,0.5125,42.65,170397.257375,60889.736124999996,602833.0917499999
ES,VENDA NOVA DO IMIGRANTE,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",99,0.8383838383838383,37.4040404040404,101507.62727272727,71505.45737373737,183682.1891919192
ES,VENDA NOVA DO IMIGRANTE,"Engenheiro, arquiteto e afins",68,0.3382352941176471,38.80882352941177,146330.57764705885,87299.68632352941,486695.0298529412
ES,VENDA NOVA DO IMIGRANTE,Fisioterapeuta,16,0.875,34.25,70582.7425,52543.318750000006,126762.74812500001
ES,VENDA NOVA DO IMIGRANTE,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",151,0.37748344370860926,44.90728476821192,217890.7882781457,65764.36668874173,715929.2609271522
ES,VENDA NOVA DO IMIGRANTE,Instrutor e professor de escolas livres,13,0.46153846153846156,39.92307692307692,62561.94692307692,39337.060769230775,156581.39076923075
ES,VENDA NOVA DO IMIGRANTE,Médico,66,0.4696969696969697,41.42424242424242,293525.29878787877,149038.98015151516,721658.1546969697
ES,VENDA NOVA DO IMIGRANTE,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",88,0.022727272727272728,52.09090909090909,76707.03034090908,37669.99920454545,213262.64556818185
ES,VENDA NOVA DO IMIGRANTE,Odontólogo,47,0.6808510638297872,41.212765957446805,168584.84531914894,134301.42000000004,443149.42170212767
ES,VENDA NOVA DO IMIGRANTE,Operador de instalações de produção e distribuição de energia,15,0,35.6,61613.88333333333,53732.38133333333,21628.966
ES,VENDA NOVA DO IMIGRANTE,Outras ocupações não especificadas anteriormente,778,0.40359897172236503,43.20179948586118,104427.79318766067,47951.508239074545,292757.6959897172
ES,VENDA NOVA DO IMIGRANTE,Outros técnicos de nível médio,57,0.12280701754385964,41.21052631578947,101361.37438596493,82068.24771929825,144493.48052631578
ES,VENDA NOVA DO IMIGRANTE,"Outros técnicos de nível médio das ciências físicas, químicas, engenharia e afins",12,0.25,47.666666666666664,133651.17416666666,91416.90000000001,299511.2916666667
ES,VENDA NOVA DO IMIGRANTE,Outros trabalhadores de serviços diversos,127,0.2047244094488189,43.661417322834644,63618.01921259843,43815.33566929134,84289.96062992126
ES,VENDA NOVA DO IMIGRANTE,"Pedagogo, orientador educacional",33,0.8787878787878788,49.42424242424242,216968.49121212124,109966.46090909089,264477.3442424243
ES,VENDA NOVA DO IMIGRANTE,Policial Militar,56,0.23214285714285715,39.392857142857146,151836.1482142857,126486.2467857143,392622.6446428572
ES,VENDA NOVA DO IMIGRANTE,Produtor na exploração agropecuária,284,0.18309859154929578,53.390845070422536,393410.99573943665,64758.044014084495,1651873.7716197183
ES,VENDA NOVA DO IMIGRANTE,Professor do ensino fundamental,182,0.8516483516483516,43.93956043956044,84606.84560439561,68067.04730769231,120557.27631868131
ES,VENDA NOVA DO IMIGRANTE,Professor do ensino médio,78,0.47435897435897434,44.05128205128205,124788.19076923079,95737.88243589745,195050.016025641
ES,VENDA NOVA DO IMIGRANTE,Professor do ensino profissional,24,0.375,46.416666666666664,276766.0416666666,232265.39875000002,504148.36624999996
ES,VENDA NOVA DO IMIGRANTE,Professor do ensino superior,19,0.631578947368421,41.89473684210526,153239.67578947367,131250.59368421053,150309.26684210528
ES,VENDA NOVA DO IMIGRANTE,Professor na educação infantil,116,0.9655172413793104,42.76724137931034,69553.36370689655,60617.918793103454,94627.16181034483
ES,VENDA NOVA DO IMIGRANTE,Psicólogo,26,0.8846153846153846,36.34615384615385,101745.62923076926,63847.73884615384,134973.8096153846
ES,VENDA NOVA DO IMIGRANTE,Sacerdote ou membro de ordens ou seitas religiosas,11,0,49.09090909090909,88136.69363636362,80429.08727272728,76209.55272727272
ES,VENDA NOVA DO IMIGRANTE,"Servidor das carreiras do  Poder Judiciário, Oficial de Justiça, Auxiliar, Assistente e Analista Judiciário",24,0.5,51.875,315505.0029166667,210049.69583333333,665233.2008333333
ES,VENDA NOVA DO IMIGRANTE,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",51,0.6078431372549019,46.333333333333336,122350.7476470588,81510.90411764705,138176.81843137252
ES,VENDA NOVA DO IMIGRANTE,Técnico da ciência da saúde humana,22,0.8636363636363636,38.18181818181818,59142.66863636365,52678.51545454546,24311.03818181818
ES,VENDA NOVA DO IMIGRANTE,Técnico da produção agropecuária,15,0,46.666666666666664,107884.91733333335,68544.93333333333,254563.948
ES,VENDA NOVA DO IMIGRANTE,Técnico das ciências administrativas e contábeis,18,0.6666666666666666,45.333333333333336,181716.245,62448.66111111112,412841.625
ES,VENDA NOVA DO IMIGRANTE,"Técnico de laboratório, Raios-X e outros equipamentos e instrumentos de diagnóstico",10,0.4,45.3,101516.184,89895.486,157549.269
ES,VENDA NOVA DO IMIGRANTE,Técnico em informática,12,0,31.416666666666668,61435.72,37784.83666666667,71770.55916666666
ES,VENDA NOVA DO IMIGRANTE,"Trabalhador da fabricação de alimentos, bebidas, fumo e de agroindústrias",10,0.4,39.4,52081.58500000001,43859.73299999999,56229.297
ES,VENDA NOVA DO IMIGRANTE,Trabalhador da indústria extrativa e da construção civil,17,0.11764705882352941,46.294117647058826,64312.35176470588,48137.57,234762.36235294119
ES,VENDA NOVA DO IMIGRANTE,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",29,0.6551724137931034,38.86206896551724,73789.6844827586,49566.492068965534,96772.34931034483
ES,VENDA NOVA DO IMIGRANTE,Trabalhador de reparação e manutenção,45,0.044444444444444446,41.577777777777776,62728.11755555555,50689.08555555556,98633.99511111111
ES,VENDA NOVA DO IMIGRANTE,Trabalhador dos serviços de hotelaria e alimentação,16,0.625,50.5,55396.777500000004,43961.765,72321.095625
ES,VENDA NOVA DO IMIGRANTE,Trabalhador dos serviços de proteção e segurança (exceto militar),12,0.08333333333333333,42,109510.47499999999,79608.89833333333,269677.51083333336
ES,VENDA NOVA DO IMIGRANTE,Trabalhador dos serviços de saúde,47,0.7446808510638298,45.829787234042556,54221.06042553191,45339.61085106384,62435.11765957446
ES,VENDA NOVA DO IMIGRANTE,Trabalhador na  exploração agropecuária,36,0.2777777777777778,46.666666666666664,91637.19833333333,45006.2836111111,267030.0766666667
ES,VENDA NOVA DO IMIGRANTE,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",162,0.32098765432098764,41.01234567901235,88270.08592592593,68364.24450617285,148021.65895061727
ES,VIANA,,1249,0.4691753402722178,58.43474779823859,81941.57049639711,47727.84509207366,94156.02879103282
ES,VIANA,Advogado,46,0.5,39.58695652173913,83300.11,51493.34782608696,98366.35456521738
ES,VIANA,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",102,0.22549019607843138,32.411764705882355,88591.55382352941,62680.5087254902,55664.54784313726
ES,VIANA,Assistente social e economista doméstico,32,1,44.5625,59449.893749999996,49791.32562499999,19655.190312500003
ES,VIANA,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",377,0.6419098143236074,36.44031830238727,65605.03694960212,50793.951007957556,45862.07811671087
ES,VIANA,"Biólogo, biomédico e afins",12,0.8333333333333334,34.583333333333336,86973.6975,74079.3075,31322.08666666667
ES,VIANA,Bombeiro Militar,17,0.058823529411764705,43.88235294117647,170821.35294117648,136404.23588235295,161101.63588235294
ES,VIANA,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",59,0.06779661016949153,44.57627118644068,74596.33067796609,52624.18169491525,34890.39457627119
ES,VIANA,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",27,0.14814814814814814,40.925925925925924,112466.36814814815,84922.94222222222,53462.69777777777
ES,VIANA,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",68,0.4264705882352941,41.5,88873.39470588237,68322.885,51107.713235294126
ES,VIANA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",443,0.309255079006772,44.478555304740404,106366.7291422122,35442.853769751695,264064.54144469526
ES,VIANA,"Economista, administrador, contador, auditor e afins",125,0.584,38.864,86647.56991999998,59435.7252,106009.46783999997
ES,VIANA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",144,0.8125,37.49305555555556,84959.3163888889,66815.4575,25689.193680555552
ES,VIANA,"Engenheiro, arquiteto e afins",52,0.36538461538461536,35.61538461538461,134216.89846153845,88482.46961538462,137858.59711538465
ES,VIANA,Fisioterapeuta,13,0.7692307692307693,31.307692307692307,52285.096923076926,36649.840000000004,142995.00076923077
ES,VIANA,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",247,0.32793522267206476,41.88663967611336,111276.85834008097,69963.45712550606,143663.6825910931
ES,VIANA,Gerente ou supervisor de empresa pública e sociedade de economia mista,15,0.6,39.2,64618.861333333334,57235.32333333334,18223.46333333333
ES,VIANA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",579,0.010362694300518135,46.33506044905008,60789.81911917098,44178.75930915372,31986.245854922276
ES,VIANA,Odontólogo,13,0.6923076923076923,33.15384615384615,223664.72615384616,158956.05923076926,212173.04153846155
ES,VIANA,Operador de instalações de produção e distribuição de energia,11,0.18181818181818182,35.90909090909091,71165.92181818181,59652.26545454546,28558.784545454546
